scenario,initial_tvl,final_tvl,total_hack_events,total_hack_losses,total_insurance_payouts,final_lp_capital,final_utilization,final_revenue_share,protocol_profit,lp_profit,hack_frequency,loss_ratio
Base Case,92212985.77272846,33907483.545345515,0,0.0,0.0,48435788.50996812,0.14018797245878828,0.8232976504849325,-1243137.5462979712,4385968.804778659,0.0,0.0
Base Case,89775035.50556415,77721704.3768313,0,0.0,0.0,47155250.36332096,0.14207865082795929,1.0,-3031569.730843736,5678809.855275869,0.0,0.0
Base Case,59755159.526289366,42679029.50683537,0,0.0,0.0,38630077.565305054,0.14149569007694573,1.0,-1939118.8000080069,4028578.1926770336,0.0,0.0
Base Case,61258404.5318204,49095548.52694244,0,0.0,0.0,39601867.353818186,0.13974885639272588,1.0,-2015961.0725602359,4129576.760509668,0.0,0.0
Base Case,97082875.28477174,98336686.34008265,0,0.0,0.0,49032491.60079488,0.14209161131427558,0.8341006990562623,-2071500.5895928796,4712209.751114263,0.0,0.0
Base Case,105639011.44499147,64192510.00642661,0,0.0,0.0,51219708.27494526,0.14189142500093885,0.8462988770083736,-1936268.9006465643,5156706.94891318,0.0,0.0
Base Case,139042929.52342325,140236748.74681687,0,0.0,0.0,58988934.775201865,0.14134647676532242,1.0,-4878723.406923069,8312240.112840242,0.0,0.0
Base Case,89969319.48323089,127316378.52242665,0,0.0,0.0,47257298.4026249,0.14192516705430014,0.8439479332565831,-2270362.832923775,4504032.418711285,0.0,0.0
Base Case,90928670.43526624,148490021.7309427,0,0.0,0.0,47761199.366746046,0.14117450801709414,1.0,-3698063.097630937,5800368.776496787,0.0,0.0
Base Case,82107442.91157617,81046566.55553277,0,0.0,0.0,46445209.82059188,0.13795308629073733,1.0,-2830626.538274491,5308431.011710422,0.0,0.0
Base Case,114819679.90299916,84595874.63052186,0,0.0,0.0,53351417.491761625,0.1420179665052294,1.0,-3680692.5114488853,7001374.050953847,0.0,0.0
Base Case,51689865.55840531,42042267.18181746,1,2788237.301421536,2788237.301421536,33760557.688565634,0.15058238653156228,0.8734726723991092,235122329.4344479,539260.6681462963,1.0,1.0
Base Case,180940208.06355745,265077266.9034055,0,0.0,0.0,69453078.835865,0.13694845172303194,0.8907422718000886,-5662113.680531209,9112556.876192324,0.0,0.0
Base Case,115427003.76348521,125164177.93043914,0,0.0,0.0,53633608.86037512,0.14164386783714641,1.0,-4176263.5037756595,7075743.106754089,0.0,0.0
Base Case,159721516.94550303,180303487.25274277,0,0.0,0.0,64535089.65865578,0.13847356779047687,0.8273746945285916,-3637855.495675483,7311739.292153544,0.0,0.0
Base Case,84684421.8062351,144444816.16197,0,0.0,0.0,46192143.29923596,0.14086877441006165,1.0,-3584950.4417860312,5473157.672782072,0.0,0.0
Base Case,123045054.84319834,68585131.80919763,0,0.0,0.0,57173315.43246869,0.13718915825278846,1.0,-3755528.2401567623,7477479.178829628,0.0,0.0
Base Case,158489674.81745106,157134649.01564652,0,0.0,0.0,64037373.00321424,0.13901064748772257,0.8986839111263045,-4211107.531299,8109591.579694411,0.0,0.0
Base Case,157041872.5246879,193434235.6072363,0,0.0,0.0,63452399.24847324,0.13964994563669386,1.0,-5836019.269699367,9298292.714571577,0.0,0.0
Base Case,181841837.67125496,136972608.4766435,1,30039.59962785525,30039.59962785525,66095642.07080425,0.14426306890426363,0.9774310215441276,-3639135.3827870917,10132570.720805964,1.0,1.0
Base Case,124666729.54279855,109716376.59341455,0,0.0,0.0,55408369.218482085,0.14248888948828842,1.0,-4231684.10722759,7532664.412228867,0.0,0.0
Base Case,66529836.47451514,44044144.959953696,0,0.0,0.0,41665647.632873386,0.1384239308878512,0.9090457858224349,-1530295.2056828304,3855977.2725110645,0.0,0.0
Base Case,52392661.183923095,85553792.73110412,0,0.0,0.0,37045717.9097344,0.138158719795691,0.9977513378161198,-2173993.0779276667,3666530.010481142,0.0,0.0
Base Case,65811118.62226418,182155434.97329694,0,0.0,0.0,41215543.548562974,0.13917771158011033,1.0,-3448620.6534776585,4491384.536081819,0.0,0.0
Base Case,113785421.59810252,126094206.81137827,0,0.0,0.0,52870852.20271622,0.1426619275057947,0.967126861005928,-3800317.779229258,6669423.16916435,0.0,0.0
Base Case,191218361.5210445,156609236.95833102,0,0.0,0.0,69535355.52590038,0.14061776905659853,0.9211080470908011,-5191210.238012871,9875721.047877587,0.0,0.0
Base Case,65726378.96718056,89332718.38698556,1,11322864.185962064,5732590.767872902,35429883.74290739,0.16180100418818036,1.0,576449396.0434122,-1490936.3755598203,1.0,0.5062845119152882
Base Case,63606896.79529435,44983475.32942147,0,0.0,0.0,39835128.0712821,0.14156861161981066,1.0,-2037226.1079472774,4240851.654541938,0.0,0.0
Base Case,112273896.59685133,150245598.1279052,0,0.0,0.0,54436624.5538157,0.13763512966286162,0.9310938708238583,-3623216.9546316992,6322582.994622933,0.0,0.0
Base Case,147499903.719087,90938082.95159115,0,0.0,0.0,62576756.450227335,0.13723469028221222,0.9024202779617145,-3462232.839861174,7632593.599380132,0.0,0.0
Base Case,104869207.47914176,61841234.02838497,0,0.0,0.0,50846469.72558063,0.14241124212675113,1.0,-3235312.3447185922,6460091.521689913,0.0,0.0
Base Case,150613627.7853719,150757082.82691294,0,0.0,0.0,60855114.74329751,0.14259888696392292,0.9689545111019446,-4911212.356256476,8537769.317267016,0.0,0.0
Base Case,84478052.69890082,72094347.81169899,0,0.0,0.0,46079578.54302742,0.1410407262559784,0.9271276638330479,-2299379.4763757116,4857716.568128943,0.0,0.0
Base Case,154149774.28897104,127033720.8794763,0,0.0,0.0,62283868.45356876,0.14095385382871412,0.9284354933962435,-4273612.912168913,8232413.807934577,0.0,0.0
Base Case,70342843.52451867,73085663.60529403,0,0.0,0.0,42632555.17537767,0.139107223980208,0.8504851880651618,-1507551.3226587372,3673323.91837565,0.0,0.0
Base Case,80476313.64803998,120729796.78410223,0,0.0,0.0,45522553.25707398,0.13934407638418458,1.0,-3239376.7409175374,5242546.448344166,0.0,0.0
Base Case,110625777.37480412,86761261.25993106,0,0.0,0.0,53637535.883315235,0.13865656477798563,0.8899604617313891,-2592725.701903333,5807561.427585116,0.0,0.0
Base Case,67772621.24827291,89305865.88882391,0,0.0,0.0,41074850.84913481,0.141720355526469,1.0,-2601407.21422961,4504950.599972227,0.0,0.0
Base Case,139148625.15680733,256230739.70336798,0,0.0,0.0,59033775.52741857,0.14129278545312068,0.7990213581296007,-3872879.9079653444,6193730.068273352,0.0,0.0
Base Case,170606019.3085618,147296191.4419817,1,138424.9860884303,138424.9860884303,65347968.48274122,0.1413338438666329,0.9745915214185343,4509593.607939216,9508890.98619428,1.0,1.0
Base Case,80741526.64273511,81287159.97345325,0,0.0,0.0,45672572.33634376,0.13911504247704096,0.9312376300583214,-2330740.10249734,4725897.253155405,0.0,0.0
Base Case,137795337.76081076,148129538.81038848,1,64201.98146398771,64201.98146398771,58395449.30960716,0.14214099267857436,0.8311411713872994,5021514.600815958,6330812.219989842,1.0,1.0
Base Case,163096880.38557112,193496205.9084608,0,0.0,0.0,65898880.16722289,0.1370332251338939,1.0,-6081058.933122511,9651941.945615415,0.0,0.0
Base Case,115987414.07323964,99982679.49708048,0,0.0,0.0,53894001.97611428,0.14130127664966713,0.867979798389735,-2662176.1899808515,5833275.52619624,0.0,0.0
Base Case,167839678.14012113,153785218.8072161,0,0.0,0.0,64424558.302738205,0.1421925870919254,1.0,-5706277.469413679,9781812.473603018,0.0,0.0
Base Case,62453730.23767682,39907240.46291215,0,0.0,0.0,40374599.21763582,0.1384050873859937,0.7955878404492838,-709828.3263801064,2970643.0805491693,0.0,0.0
Base Case,160730447.21956107,87244440.51550435,0,0.0,0.0,64942740.43641576,0.13803828415404198,0.9442898319525915,-4203286.9985727025,8738862.384516582,0.0,0.0
Base Case,138797134.67140907,91886661.66809127,0,0.0,0.0,58884657.751616,0.1414715727911504,0.8052799667010577,-2244971.7191205686,6137079.917552969,0.0,0.0
Base Case,100255760.95199855,179027535.5282059,0,0.0,0.0,50634958.74830968,0.1398251503505387,0.8203000315938882,-2766840.1598784914,4793616.042106908,0.0,0.0
Base Case,93682013.21356219,58624857.27242976,0,0.0,0.0,49207398.046797216,0.1390845189825135,1.0,-2928731.598004888,5901646.356967854,0.0,0.0
Base Case,184587751.67002308,258222315.87524453,0,0.0,0.0,67124204.29149644,0.14312100465793792,0.8488580708909865,-5134578.475599326,8632380.35557725,0.0,0.0
Base Case,58783442.317070074,80726586.88463458,0,0.0,0.0,39189407.373018846,0.13833749198899198,1.0,-2289475.5776787917,4030901.72886495,0.0,0.0
Base Case,104755312.46040876,61536878.464097805,0,0.0,0.0,50791247.85942042,0.1424886369659685,0.9233592449145469,-2566001.5076173013,5785003.260633356,0.0,0.0
Base Case,79913842.46344866,44260913.45059453,0,0.0,0.0,45204388.570893444,0.13983358556543682,0.9900000564582045,-2385310.984626881,5074264.443673467,0.0,0.0
Base Case,126402499.55843869,137234585.19138965,0,0.0,0.0,56179824.73227276,0.14150720000538247,0.9505853860127642,-4024941.045416619,7152095.4116953695,0.0,0.0
Base Case,122887826.35164098,64866603.004854605,0,0.0,0.0,57100259.64443807,0.13727689098604445,0.8580113629424204,-2287473.7384850625,6041359.1269536065,0.0,0.0
Base Case,96211408.24350455,142385667.9377882,2,14900098.491889074,7135255.409738742,43400712.324227795,0.15980763148003493,1.0,1397119206.3358002,-7956243.465143293,2.0,0.47887303655226476
Base Case,81848085.38613617,101645473.73615493,0,0.0,0.0,46298502.917286016,0.13817147725918766,0.867594918008165,-2073134.0205104393,4332520.0352359405,0.0,0.0
Base Case,161200849.13228303,195802270.18524748,1,10548433.389165007,8977692.978812763,56155109.853896864,0.15987312645582438,1.0,900734328.9718671,294895.34036596713,1.0,0.8510925411952021
Base Case,106258710.51930566,113947342.40763745,0,0.0,0.0,51520168.64381892,0.14147707794355335,0.944196800342791,-3282060.928828125,6087968.041921155,0.0,0.0
Base Case,150309336.3251262,152262782.2503628,0,0.0,0.0,60732168.04061213,0.14274315127521234,1.0,-5253828.621470717,8880147.754614577,0.0,0.0
Base Case,159380340.2382111,185676649.38943315,0,0.0,0.0,64397239.74607287,0.13862169625524137,0.9136437900087193,-4734967.768850729,8361280.893371874,0.0,0.0
Base Case,57628645.60581962,80719006.5843532,0,0.0,0.0,38419547.236911215,0.13971661351540382,0.8884362379027524,-1582430.4168123843,3318667.647273144,0.0,0.0
Base Case,77356034.88196962,39416943.9743603,0,0.0,0.0,45320254.55926804,0.13722582370769792,1.0,-2333246.478371867,5028280.4133942835,0.0,0.0
Base Case,150323762.84467697,237567762.86125448,0,0.0,0.0,60737996.96860294,0.14273630178541186,0.7587775644367126,-3392784.0591522176,6142412.99351907,0.0,0.0
Base Case,155237506.83252594,153244199.04957846,0,0.0,0.0,62723358.7025743,0.14045917409014352,1.0,-5370963.10490033,9161520.396807302,0.0,0.0
Base Case,187732156.5177132,210588525.4657861,0,0.0,0.0,68267633.90058522,0.14191737525141,0.8434891714828598,-4635159.17301146,8666557.056973705,0.0,0.0
Base Case,177855782.0565709,310472953.16086406,0,0.0,0.0,68269149.66661091,0.13813081920048093,1.0,-7691918.070695175,10486772.67482813,0.0,0.0
Base Case,124046633.55119698,108250220.35970762,0,0.0,0.0,55132770.22351724,0.14284457893172336,0.9868546940902032,-4035959.091324806,7361580.290608591,0.0,0.0
Base Case,81685681.31143641,74132416.1511953,0,0.0,0.0,46206638.22647731,0.13830875819013258,0.9368997995111066,-2348691.9734874563,4817577.452176716,0.0,0.0
Base Case,183110243.3325048,194223148.3448544,0,0.0,0.0,66586923.99120845,0.1436972488924499,0.8254178698659678,-4155922.888419467,8204734.380036037,0.0,0.0
Base Case,176804219.3035354,188200143.99177626,0,0.0,0.0,67865516.76577303,0.13854097467864923,1.0,-6299354.009215318,10318046.695417318,0.0,0.0
Base Case,191745089.5744,119446719.06070448,0,0.0,0.0,69726894.61877093,0.140424500693162,0.974013712163927,-5645308.660903084,10626280.936203057,0.0,0.0
Base Case,148517682.41521353,191068575.8647709,0,0.0,0.0,60008263.59584315,0.14360154360248958,0.9929286196453814,-5610104.467855686,8734968.16451965,0.0,0.0
Base Case,54309924.653494805,41698147.502174154,0,0.0,0.0,37304214.43373677,0.1396891864101976,1.0,-1779279.6398461447,3737756.7528534485,0.0,0.0
Base Case,59447610.52850724,30108749.727007475,1,9019378.170261022,5451905.107417437,34180278.57824063,0.15950440822001236,0.9532680018523141,549109310.9926924,-1833763.5282825697,1.0,0.6044657408194315
Base Case,106641422.2710265,213310529.9958901,0,0.0,0.0,51705725.98747252,0.14122299273185684,0.9546211117478485,-4366305.828947087,6277445.522839754,0.0,0.0
Base Case,52846668.477554455,53784467.382211596,0,0.0,0.0,37366731.04889789,0.1375639974733239,1.0,-1848103.1597135612,3681031.933563256,0.0,0.0
Base Case,98078738.50147797,59902735.459213786,0,0.0,0.0,49535452.70798944,0.1413684140571967,0.8470118338708762,-1765725.8437194629,4837307.032799882,0.0,0.0
Base Case,93525352.66507559,85254282.43798529,0,0.0,0.0,49125111.787264496,0.1392009541843046,0.8203066913384606,-1712157.1738353465,4454084.351105143,0.0,0.0
Base Case,97346887.18831912,100137187.63690454,0,0.0,0.0,49165830.91596703,0.14189880492194729,1.0,-3436072.7337997677,6099880.780773936,0.0,0.0
Base Case,152417301.8175134,262211060.94272587,0,0.0,0.0,61583875.82910636,0.14175265541627877,1.0,-6341030.663045188,9083479.890895324,0.0,0.0
Base Case,87088663.51242432,71283425.49438201,0,0.0,0.0,47503545.40306545,0.13891075614805076,1.0,-2917086.887031381,5563486.760714205,0.0,0.0
Base Case,100570842.392154,115335253.49347667,0,0.0,0.0,50794090.75292492,0.13960595375967289,1.0,-3645488.024273083,6305182.639951089,0.0,0.0
Base Case,172438798.95634425,208964468.56252304,0,0.0,0.0,66189889.44536138,0.14028360751146762,0.9845314816264513,-6238755.954753886,9889452.664799877,0.0,0.0
Base Case,163708169.97050244,183968557.73677978,0,0.0,0.0,62838716.06695641,0.14397562107398537,0.9294555841940425,-5046208.438958485,8700432.863082018,0.0,0.0
Base Case,180759841.58031103,173537381.25205913,0,0.0,0.0,69383846.78420044,0.1370167583132302,1.0,-6221531.445175284,10527426.525815396,0.0,0.0
Base Case,193109129.716382,296181712.95919067,2,213558925.62983638,19652259.29375407,50570654.1145419,0.19430497427660268,1.0,1976999456.5787482,-9025985.422279263,2.0,0.09202265480496709
Base Case,172763612.18371418,129472144.19888012,1,90814238.20487371,9294097.508672863,57020468.571359515,0.16299581082960693,1.0,933062575.4142334,472265.3410233088,1.0,0.10234185401308667
Base Case,104468880.98867829,195500264.34426686,0,0.0,0.0,50652371.89652116,0.14268383420294287,1.0,-4608038.62780781,6546754.46575372,0.0,0.0
Base Case,73390228.5229928,79798146.21404779,0,0.0,0.0,42996860.52862104,0.1408845796345727,1.0,-2640011.4398159934,4810501.840616926,0.0,0.0
Base Case,188685449.51409253,354505051.66186744,0,0.0,0.0,68614288.8292589,0.14155842622221285,1.0,-8219806.085211592,11004803.647645207,0.0,0.0
Base Case,185549085.51602143,358831020.2416395,0,0.0,0.0,67473783.1902,0.1427497756818511,1.0,-8235364.523038708,10837068.13979629,0.0,0.0
Base Case,121723811.93696633,109343847.37409073,0,0.0,0.0,56559403.534322485,0.13793168384313928,1.0,-4168062.721058701,7434989.836654102,0.0,0.0
Base Case,103023973.49398263,138879148.62503964,0,0.0,0.0,52033045.57560627,0.1379338911946192,1.0,-3968181.744472277,6474420.218725018,0.0,0.0
Base Case,189981750.58812276,189629171.96536085,0,0.0,0.0,69085675.02223864,0.14107466377351685,1.0,-6631657.509479914,10947586.14047644,0.0,0.0
Base Case,85561295.34978144,57449152.169188865,0,0.0,0.0,46670437.06098164,0.14014509235739034,1.0,-2712887.0234142523,5455829.578850965,0.0,0.0
Base Case,130731470.47148423,70400147.66639724,0,0.0,0.0,58103817.225412354,0.13914464423250159,0.852262163710293,-2450099.7657894986,6311331.887132448,0.0,0.0
Base Case,74841662.37197277,84943249.42173707,0,0.0,0.0,43847192.702042915,0.13951182062665235,0.8724558154965949,-1849576.299918772,4029955.701842797,0.0,0.0
Base Case,138478603.90322304,133801052.97548123,1,25412893.62560051,8320940.659868989,50428582.282556474,0.165004453491195,1.0,835591014.1975616,-294183.89911674615,1.0,0.32742987801619794
Base Case,75778795.35677773,85575348.99043676,0,0.0,0.0,44396218.293746285,0.1386465148009755,0.9139423801889108,-2164672.657825006,4367767.850157648,0.0,0.0
Base Case,195670847.63305983,183253436.11683616,0,0.0,0.0,71154455.0697377,0.13900872271400946,0.8942543086725647,-5199633.578811466,9733821.040132523,0.0,0.0
Base Case,109201426.1301894,75339594.66332889,0,0.0,0.0,52946940.854048446,0.13955788176596626,1.0,-3485141.9213658026,6730594.261608524,0.0,0.0
Base Case,155159728.8443903,153263394.4040339,0,0.0,0.0,62691933.08459916,0.1404943732532883,1.0,-5402667.01451471,9159764.544599958,0.0,0.0
Base Case,175904157.11606058,158536002.95074892,1,60251131.40830361,9378192.397928715,58141843.59590155,0.16129850410505023,0.856396200821983,943035709.4377285,-1215071.8153481514,1.0,0.1556517226933973
Base Case,146489219.18074593,111294457.72542039,0,0.0,0.0,62147979.46576728,0.1377072815755629,0.9023392925357345,-3653935.2806913787,7596205.881609706,0.0,0.0
Base Case,164961499.84250307,138164601.75742432,0,0.0,0.0,63319795.46091753,0.1434276496330783,0.8646059566943096,-3842799.523888509,7926707.963362159,0.0,0.0
Base Case,97032512.2162675,124932896.94969764,0,0.0,0.0,49007055.71334401,0.14212848051834046,0.9414655957908667,-3194426.49256135,5615722.08268344,0.0,0.0
Base Case,136483429.31722072,131866401.44418742,0,0.0,0.0,57903081.832460925,0.14266563392809167,1.0,-4718282.476953965,8156440.811911791,0.0,0.0
Base Case,133794630.26141699,120115162.29922421,0,0.0,0.0,59465225.412138075,0.137542640973349,0.8640926082590065,-3106498.560281042,6615280.919675767,0.0,0.0
Base Case,167062528.82407218,234859868.64882934,0,0.0,0.0,64126256.53052774,0.14252292411954848,0.8371736560029833,-4439180.103051717,7740594.034357084,0.0,0.0
Base Case,165948266.24171808,145689071.08670494,0,0.0,0.0,63698556.86437615,0.14300059785743563,1.0,-5613106.086851241,9671199.607237276,0.0,0.0
Base Case,182964302.9488472,126510590.49970263,0,0.0,0.0,66533854.31223296,0.14375454568616827,1.0,-5887823.346321543,10509983.254503544,0.0,0.0
Base Case,185001655.17608577,213443324.2757677,0,0.0,0.0,67274715.92948903,0.1429608168650049,0.9738338864841685,-6364937.784592699,10328388.106649844,0.0,0.0
Base Case,150305235.66889584,168012534.6061547,0,0.0,0.0,60730511.20094282,0.14274509838376082,0.8643122204102158,-3867758.4277819367,7320169.009985271,0.0,0.0
Base Case,111835030.40899025,136038844.76054305,0,0.0,0.0,54223840.79770495,0.13790491354349296,1.0,-4163340.7997712083,6937088.164076244,0.0,0.0
Base Case,87313386.40356527,113798729.6708741,0,0.0,0.0,47626121.295273885,0.13873188561543545,1.0,-3287765.14053991,5606575.562716962,0.0,0.0
Base Case,77286053.99844971,108061870.68978573,0,0.0,0.0,45279255.793238655,0.1372879352480204,1.0,-3002803.422318456,5077570.342080008,0.0,0.0
Base Case,170895007.65045998,140314570.58868217,0,0.0,0.0,65597319.043563046,0.14091579801536055,0.9330000578253166,-4855133.474297219,9086254.3934635,0.0,0.0
Base Case,106448454.70113115,124771192.46441133,0,0.0,0.0,51612165.88768442,0.1413509340885138,1.0,-3929858.1547745015,6606990.333106337,0.0,0.0
Base Case,181460525.33888203,168798120.65297848,0,0.0,0.0,65987021.46849717,0.1443489546074248,1.0,-6185035.019478038,10452720.582578914,0.0,0.0
Base Case,102449105.95049402,97962752.50679526,1,28759475.437238846,7157068.486548275,44585640.01132201,0.1605240719821633,1.0,719334898.5469722,-966059.5914522596,1.0,0.24885949335783206
Base Case,119455005.50139372,152672543.61591998,0,0.0,0.0,55505208.83717863,0.13923535355587371,0.8138007230635649,-2699576.1853083745,5505730.8776370045,0.0,0.0
Base Case,171320233.25499475,309840536.2818802,0,0.0,0.0,65760538.06570269,0.14074081354976828,0.9068483474605789,-6127460.704653198,8887491.972920729,0.0,0.0
Base Case,156249852.645985,160988713.94774836,1,15779128.271217868,8838750.908106463,54293638.59553478,0.1627953317690036,1.0,887197599.3443465,125101.65074218239,1.0,0.5601545761072813
Base Case,179878352.18791026,146148564.2786014,1,70921030.78116567,9483541.235118808,59561953.77741085,0.15922145990307465,1.0,951829574.2977443,694307.2415954407,1.0,0.13371973208315704
Base Case,113031797.8647127,104499918.73320812,0,0.0,0.0,54804092.09403021,0.13717293053940027,1.0,-3859744.6185307465,6981967.815620113,0.0,0.0
Base Case,162931385.87666914,171257034.21645653,1,21611603.764419433,9025753.375311917,56806259.965725295,0.15888659772281624,1.0,905863944.5728679,318797.1011593119,1.0,0.41763459453072116
Base Case,65655570.11074089,34266539.187556826,0,0.0,0.0,41118129.77189697,0.1393424756373014,0.9830954307611248,-1885301.2079859232,4260091.483021806,0.0,0.0
Base Case,153673010.58347136,148800522.62189582,0,0.0,0.0,62091235.62219086,0.14117233043347038,0.9078754208589195,-4227536.536260216,7979628.930221162,0.0,0.0
Base Case,53026133.32932787,39415279.6967578,0,0.0,0.0,36422423.77988954,0.14136998868812384,0.6837875963182058,-63722.490170949255,1981957.2978385673,0.0,0.0
Base Case,137947893.34621698,74040904.50102416,0,0.0,0.0,58524372.10294821,0.14190635993033202,0.9254103731479337,-3379245.6751416028,7389283.6986576,0.0,0.0
Base Case,146351136.6718319,92116114.21319622,0,0.0,0.0,62089398.77166066,0.13777222812118187,0.9248848634303726,-3723448.8391228644,7834508.8848366905,0.0,0.0
Base Case,57015146.759625115,80519998.62774439,0,0.0,0.0,38010550.310758084,0.1404662708060082,1.0,-2243260.380025638,3914490.4465855565,0.0,0.0
Base Case,97421455.77904628,89890956.21875323,0,0.0,0.0,49203491.81188616,0.1418444898957206,0.8800077012339051,-2333505.9779141536,5100426.4614106845,0.0,0.0
Base Case,51326629.55496647,60873232.406677894,2,1954316.1866148026,1954316.1866148026,34337646.96089591,0.14753053888591466,1.0,252631065.11714742,1008360.9571222091,2.0,1.0
Base Case,152975789.74020588,212836728.9580914,1,4211783.621070233,4211783.621070233,57597745.10190702,0.1518402664131834,1.0,550503801.4462329,3442828.78488513,1.0,1.0
Base Case,81879996.05729379,103232890.84005074,0,0.0,0.0,46316553.35071764,0.13814455103855103,0.9857109414790306,-2960707.1067963373,5207951.203295482,0.0,0.0
Base Case,189173447.88709584,163530110.5073115,0,0.0,0.0,68791744.28296392,0.14137572816081503,0.9849065668411704,-6204248.120689911,10675978.935339017,0.0,0.0
Base Case,54336711.59074656,87807403.78302795,1,22747607.081410646,5212280.298479749,32110333.13084854,0.16232408045222949,1.0,524218620.1549163,-1593727.9583741203,1.0,0.2291353231056653
Base Case,170803766.7752595,185221678.04932985,0,0.0,0.0,65562297.05459868,0.14095342964242763,0.8250974314681726,-3918287.9716226594,7722634.367640489,0.0,0.0
Base Case,51133062.016336225,64103163.90363649,0,0.0,0.0,36155098.11453108,0.13984999090764608,1.0,-1916489.0786456917,3575032.5185938007,0.0,0.0
Base Case,179912512.76993966,353370718.29984057,0,0.0,0.0,69058607.24456626,0.13733902372784876,0.8103366704034429,-5570369.073693149,8032560.972291023,0.0,0.0
Base Case,148070390.86096913,127694178.1073721,0,0.0,0.0,59827538.76811069,0.14381827029470562,0.9979431982280611,-4952619.659741082,8710870.19823538,0.0,0.0
Base Case,128508924.46728234,85830891.62512684,0,0.0,0.0,57116016.218282595,0.14034269849113507,1.0,-4080388.0975926802,7737687.402305474,0.0,0.0
Base Case,177837960.9011645,225846586.39234373,0,0.0,0.0,68262309.17646213,0.13813773991312922,1.0,-6671825.239088168,10404193.840078466,0.0,0.0
Base Case,133217604.89904954,128140250.83083194,0,0.0,0.0,59208768.97298749,0.13784019081797733,1.0,-4567221.098158667,8042635.433139769,0.0,0.0
Base Case,103078332.33153999,99586153.78368747,0,0.0,0.0,52060499.52778063,0.13789751740376902,0.9845550038448241,-3448651.987564411,6311267.082256222,0.0,0.0
Base Case,119793372.42856812,124863471.21025988,0,0.0,0.0,55662430.10326962,0.13903857867607042,0.9287981673943945,-3509391.2053485275,6628661.014168974,0.0,0.0
Base Case,196699065.33550093,85128916.1085563,2,283730228.74808824,19834087.75627284,51694267.82008189,0.19184030060454604,1.0,1997446233.035079,-9186444.138177648,2.0,0.06990473959643781
Base Case,140842740.51597694,167992467.25414884,0,0.0,0.0,59752494.027084656,0.1404404728392031,0.6959536146568349,-1809023.4965594267,5059358.913571422,0.0,0.0
Base Case,103942794.82502536,122974437.60286523,0,0.0,0.0,52497096.648306504,0.13732290945554487,0.7801506325392362,-1917839.6538835503,4569091.356698518,0.0,0.0
Base Case,117888874.25838907,95675113.35551113,0,0.0,0.0,54777510.24397974,0.1401571339777867,0.7865686558496708,-1830316.6904772455,5135049.931544606,0.0,0.0
Base Case,188643542.9599816,110659009.23862916,0,0.0,0.0,68599049.95350769,0.1415741483477813,0.871481875425182,-4045087.5885558994,9027797.904935451,0.0,0.0
Base Case,61149630.17096629,57825432.89489099,0,0.0,0.0,39531548.934171945,0.13987309114674557,1.0,-2108680.613187839,4130131.9828037033,0.0,0.0
Base Case,93209479.88328822,88657752.6599862,0,0.0,0.0,48959198.9907591,0.13943661305580848,1.0,-3216061.4974281737,5896692.611052374,0.0,0.0
Base Case,64014386.97946029,91035753.08718829,0,0.0,0.0,40090322.78452744,0.14111732295533366,0.9524296813198952,-2235325.483012785,4015281.4999120617,0.0,0.0
Base Case,187762961.3624192,99662735.68602507,0,0.0,0.0,68278835.7569766,0.1419057333993126,1.0,-5723659.49311782,10755412.98985105,0.0,0.0
Base Case,81358049.53612891,144322137.0491913,0,0.0,0.0,46021311.64650464,0.13858695687980382,0.9114541486402667,-2860958.1036790516,4664398.222902867,0.0,0.0
Base Case,193071608.68379733,247388399.937879,0,0.0,0.0,70209269.28112435,0.1399412797544011,0.8765275850986354,-5501586.837971935,9398426.542064296,0.0,0.0
